Rab33b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dyggve鈥揗elchior鈥揅lausen dysplasia (DMC),NA,NA,NA,NA,NA,NA,
Rab34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rab35,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab38,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab3d,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab3gap1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab3gap2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab3il1,TRUE,1.68E-05,GC_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab3ip,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab40c,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab5a,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab5b,NA,NA,NA,NA,85.66468977,118.9453384,57.683382,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab5c,NA,NA,NA,NA,105.4041808,57.39666505,112.2537228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab6a,NA,NA,NA,NA,136.2383107,84.59077425,74.53231744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rab7,NA,NA,NA,NA,205.4497437,197.9855812,182.2681982,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rabgap1,FALSE,NA,NA,Total bone mineral density x gut microbiota (锘縢enus Dialister) interaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rac1,NA,NA,NA,NA,273.2218295,153.8386793,232.9456702,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,
Rac2,TRUE,1.66E-05,GC_3,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"Wfdc21.Y.Y.Sfrp4.Late.MSC,Ppbp.Dmp1.Birc5.Dapk2.Pre-ob,Hist1h1b.Ctse.Y.Y.Low quality cell,Ifitm6.Ctse.Y.Y.Low quality cell,Y.Mzb1.Y.Y.Low quality cell,Y.Rsad2.Y.Y.Low quality cell,Y.Ppbp.Y.Ppbp+ BMSC,Y.Retnlg.Y.Ppbp+ BMSC","Ctse.Y.Y.Low quality cell,Mzb1.Y.Y.Low quality cell,Rsad2.Y.Y.Low quality cell,Ppbp.Y.Ppbp+ BMSC,Retnlg.Y.Ppbp+ BMSC","Y.Y.Low quality cell,Y.Ppbp+ BMSC","Y.Low quality cell,Ppbp+ BMSC",Low quality cell,NA,
Rac3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Racgap1,TRUE,2.94E-05,GC_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y.Matn1.Mecom.Y.Hmmr+ CPC,Y.Y.Hist1h2ap.Y.Hmmr+ CPC,Tcf7.Dmp1.Birc5.Dapk2.Pre-ob,Y.Mzb1.Y.Y.Low quality cell,Aspm.Y.Pi16.Col6a6.Ly6a+ MSC","Mzb1.Y.Y.Low quality cell,Matn1.Mecom.Y.Hmmr+ CPC,Y.Hist1h2ap.Y.Hmmr+ CPC",Hist1h2ap.Y.Hmmr+ CPC,NA,NA,NA,
Rack1,NA,NA,NA,NA,1112.006828,288.4612097,698.265514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rad21,NA,NA,NA,NA,135.2929192,72.20223076,92.01210884,NA,NA,NA,NA,de Lange syndrome,NA,NA,NA,NA,NA,NA,
Rad23b,NA,NA,NA,NA,252.8795651,134.8568376,101.2431642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rad51ap1,TRUE,3.90E-05,GC_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Early.MSC,NA,
Rad51ap2,TRUE,2.74E-05,GC_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lars2.Y.Gal.Col22a1.Y.Y.Ob,NA,NA,NA,NA,NA,
Rad51b,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rai14,TRUE,4.57E-05,GC_7,NA,193.9151227,15.61727147,73.66218129,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Ralb,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ralgps2,TRUE,2.02E-05,GC_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Raly,FALSE,NA,NA,NA,135.6366792,69.15965493,59.81909041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ramp1,TRUE,0.000240731,GC_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y.Y.Pln.Y.Pericyte,Y.Y.Ifitm5.Col22a1.Y.Y.Ob,Ifitm5.Y.Gal.Col22a1.Y.Y.Ob,Bglap3.Y.Gal.Col22a1.Y.Y.Ob,Car3.Y.Gal.Col22a1.Y.Y.Ob,Ptprz1.Y.Y.Bglap3.Y.Y.Ob,Car3.Y.Y.Bglap3.Y.Y.Ob,Bglap2.Y.Y.Bglap3.Y.Y.Ob,Y.Y.Y.Lipc.HC,Y.Pla2g10.Y.Pde11a.HC,Ocm.Ffar4.Y.Pde11a.HC,Pla2g10.Ffar4.Y.Pde11a.HC,Y.Y.Y.Ffar4+ HC","Y.Y.Lipc.HC,Pla2g10.Y.Pde11a.HC,Ffar4.Y.Pde11a.HC,Y.Y.Ffar4+ HC,Y.Pln.Y.Pericyte,Y.Ifitm5.Col22a1.Y.Y.Ob,Y.Gal.Col22a1.Y.Y.Ob,Y.Y.Bglap3.Y.Y.Ob","Y.Lipc.HC,Y.Pde11a.HC,Y.Ffar4+ HC,Pln.Y.Pericyte,Ifitm5.Col22a1.Y.Y.Ob,Gal.Col22a1.Y.Y.Ob,Y.Bglap3.Y.Y.Ob","Lipc.HC,Pde11a.HC,Ffar4+ HC,Col22a1.Y.Y.Ob,Bglap3.Y.Y.Ob","HC,Y.Y.Ob",Y.Ob,
Ramp2,TRUE,5.86E-05,GC_6,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Lypd2.Y.Y.Y.Meninges,Krtdap.Y.Pi16.Col6a6.Ly6a+ MSC,Scg3.Sod3.Clec3b.Col6a6.Ly6a+ MSC","Y.Y.Y.Meninges,Y.Pi16.Col6a6.Ly6a+ MSC","Y.Y.Meninges,Pi16.Col6a6.Ly6a+ MSC",Y.Meninges,Meninges,NA,
Ramp3,TRUE,5.34E-06,GC_10,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Y.Kcnj8.Clec3b.Col6a6.Ly6a+ MSC,Clec3b.Y.Y.Wnt2.Late.MSC","Y.Y.Wnt2.Late.MSC,Kcnj8.Clec3b.Col6a6.Ly6a+ MSC",Y.Wnt2.Late.MSC,Wnt2.Late.MSC,NA,NA,
Ran,NA,NA,NA,NA,286.4073479,71.58246271,291.4317393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ranbp1,NA,NA,NA,NA,100.9879125,16.54321658,108.8886628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Ranbp2,NA,NA,NA,NA,199.1693444,94.77474029,99.85335922,NA,NA,NA,NA,NA,Y.Y.Y.Aldh1a3+ HC,Y.Y.Aldh1a3+ HC,Y.Aldh1a3+ HC,Aldh1a3+ HC,Tex14+ HC,NA,
Ranbp3l,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,"Bglap3.Y.Gal.Col22a1.Y.Y.Ob,Ptprz1.Y.Y.Bglap3.Y.Y.Ob,Car3.Y.Y.Bglap3.Y.Y.Ob,Bglap2.Y.Y.Bglap3.Y.Y.Ob,Y.Y.Y.Lipc.HC","Y.Y.Lipc.HC,Y.Y.Bglap3.Y.Y.Ob","Y.Lipc.HC,Y.Bglap3.Y.Y.Ob","Lipc.HC,Bglap3.Y.Y.Ob",Y.Y.Ob,Y.Ob,
Rangap1,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rap1a,FALSE,NA,NA,Osteoporosis-related phenotypes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rap1b,NA,NA,NA,NA,200.395606,74.10908435,198.4002283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rap1gap,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rap2b,TRUE,2.13E-05,GC_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rapgef1,NA,NA,NA,NA,93.85175007,380.4678543,74.05668208,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rapgef3,TRUE,5.77E-06,GC_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rapgef4,TRUE,3.11E-05,GC_12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Lars2.Y.Gal.Col22a1.Y.Y.Ob,Ptprz1.Y.Y.Bglap3.Y.Y.Ob,Car3.Y.Y.Bglap3.Y.Y.Ob,Bglap2.Y.Y.Bglap3.Y.Y.Ob,Lars2.Dmp1.Angpt4.Dapk2.Pre-ob,Y.Y.Vcan+ MP BMSC,Y.Y.Y.Lipc.HC,Y.Mepe.Y.Pde11a.HC","Y.Vcan+ MP BMSC,Y.Y.Lipc.HC,Mepe.Y.Pde11a.HC,Y.Gal.Col22a1.Y.Y.Ob,Y.Y.Bglap3.Y.Y.Ob","Y.Lipc.HC,Gal.Col22a1.Y.Y.Ob,Y.Bglap3.Y.Y.Ob,Vcan+ MP BMSC","Lipc.HC,Col22a1.Y.Y.Ob,Bglap3.Y.Y.Ob,Otos.Pre-ob",Y.Y.Ob,Y.Ob,
Raph1,TRUE,6.56E-05,GC_10,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rara,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rarb,TRUE,1.81E-05,GC_2,eBMD_natGentic2018,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rarg,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rarres1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,"Y.Serpina1a+ Chondro,Serpina1c.Serpina1b.Y.Il17b.Mature Chondro,Y.Ihh.Y.Il17b.Mature Chondro,Y.Panx3.Y.Il17b.Mature Chondro,Y.Y.Y.Ihh.Mature Chondro,Lypd2.Y.Y.Y.Meninges","Serpina1a+ Chondro,Serpina1b.Y.Il17b.Mature Chondro,Ihh.Y.Il17b.Mature Chondro,Panx3.Y.Il17b.Mature Chondro,Y.Y.Ihh.Mature Chondro",Y.Ihh.Mature Chondro,Ihh.Mature Chondro,Mature Chondro,NA,
Rarres2,TRUE,0.000252167,GC_6,NA,12.70346148,24.41555736,103.959434,NA,NA,NA,NA,NA,"Wfdc21.Y.Y.Sfrp4.Late.MSC,Ccl2.Y.Cxcl1.Col6a5.Lepr+ BMSC,Kng2.Esm1.Y.Adipoq.Lepr+ BMSC,Serpina3g.Esm1.Y.Adipoq.Lepr+ BMSC,Iigp1.Esm1.Y.Adipoq.Lepr+ BMSC,Esm1.Gdpd2.Y.Adipoq.Lepr+ BMSC,Y.Ccl2.Y.Adipoq.Lepr+ BMSC,Adamdec1.Y.Y.Sfrp4.Late.MSC,Clec1a.Y.Y.Sfrp4.Late.MSC","Y.Y.Sfrp4.Late.MSC,Y.Cxcl1.Col6a5.Lepr+ BMSC,Esm1.Y.Adipoq.Lepr+ BMSC,Gdpd2.Y.Adipoq.Lepr+ BMSC,Ccl2.Y.Adipoq.Lepr+ BMSC","Cxcl1.Col6a5.Lepr+ BMSC,Y.Adipoq.Lepr+ BMSC,Y.Sfrp4.Late.MSC","Col6a5.Lepr+ BMSC,Adipoq.Lepr+ BMSC,Sfrp4.Late.MSC",Lepr+ BMSC,Lepr+ BMSC,
Rasa3,NA,NA,NA,NA,109.7702802,30.8220208,100.6850921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rasa4,TRUE,1.82E-05,GC_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rasal2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rasd1,TRUE,9.27E-06,GC_2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Y.Serpina1a+ Chondro,Serpina1c.Serpina1b.Y.Il17b.Mature Chondro,Y.Ihh.Y.Il17b.Mature Chondro,Y.Y.Y.Aldh1a3+ HC,Y.Y.Pln.Y.Pericyte,Cst6.Pcp4.Crispld1.Ucma.CPC","Serpina1a+ Chondro,Serpina1b.Y.Il17b.Mature Chondro,Ihh.Y.Il17b.Mature Chondro,Y.Y.Aldh1a3+ HC,Y.Pln.Y.Pericyte","Y.Aldh1a3+ HC,Pln.Y.Pericyte",Aldh1a3+ HC,Tex14+ HC,NA,
Rasgef1c,FALSE,NA,NA,Hip bone mineral content accrual during adolescent growth spurt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rasgrf1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rasgrf2,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rasgrp1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,Y.Rsad2.Y.Y.Low quality cell,Rsad2.Y.Y.Low quality cell,NA,NA,NA,NA,
Rasgrp2,TRUE,3.99E-05,GC_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rgs5.Higd1b.Ccl11.Y.Pericyte,Myh11.Higd1b.Ccl11.Y.Pericyte,Y.Y.Pln.Y.Pericyte,Ppbp.Dmp1.Birc5.Dapk2.Pre-ob,Mmp9.Dmp1.Angpt4.Dapk2.Pre-ob,Y.Mzb1.Y.Y.Low quality cell,Y.Rsad2.Y.Y.Low quality cell,Y.Ppbp.Y.Ppbp+ BMSC","Mzb1.Y.Y.Low quality cell,Rsad2.Y.Y.Low quality cell,Ppbp.Y.Ppbp+ BMSC,Higd1b.Ccl11.Y.Pericyte,Y.Pln.Y.Pericyte","Ccl11.Y.Pericyte,Pln.Y.Pericyte",Y.Pericyte,Pericyte,Pericyte,
Rasl10b,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rasl11a,TRUE,3.06E-05,GC_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myh11.Higd1b.Ccl11.Y.Pericyte,Y.Y.Pln.Y.Pericyte,Mmp13.Dmp1.Angpt4.Dapk2.Pre-ob","Higd1b.Ccl11.Y.Pericyte,Y.Pln.Y.Pericyte",Pln.Y.Pericyte,Y.Pericyte,Pericyte,Pericyte,
Rasl11b,TRUE,2.14E-05,GC_3,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,Y.Y.Y.Y.Cyp26a1.Chondro,Y.Y.Y.Cyp26a1.Chondro,Y.Y.Cyp26a1.Chondro,Y.Cyp26a1.Chondro,Cyp26a1.Chondro,NA,
Rasl12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Y.Il33.Ccl11.Y.Pericyte,Rgs5.Higd1b.Ccl11.Y.Pericyte,Myh11.Higd1b.Ccl11.Y.Pericyte,Y.Y.Pln.Y.Pericyte","Il33.Ccl11.Y.Pericyte,Higd1b.Ccl11.Y.Pericyte,Y.Pln.Y.Pericyte","Ccl11.Y.Pericyte,Pln.Y.Pericyte",Y.Pericyte,Pericyte,Pericyte,
Rassf2,TRUE,3.09E-05,GC_4,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"Wfdc21.Y.Y.Sfrp4.Late.MSC,Nppc.Y.Eln.Alcam.Late.MSC,Nppc.Y.Y.Y.Meninges,Lypd2.Y.Y.Y.Meninges,Igfbp3.Y.Y.Wnt2.Late.MSC,Y.Atp1b1.Slc16a9.Col6a5.Lepr+ BMSC,Clec3b.Y.Y.Wnt2.Late.MSC","Y.Y.Y.Meninges,Y.Y.Wnt2.Late.MSC,Atp1b1.Slc16a9.Col6a5.Lepr+ BMSC","Y.Y.Meninges,Y.Wnt2.Late.MSC","Wnt2.Late.MSC,Y.Meninges",Meninges,NA,
Rassf8,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rassf9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rbbp4,NA,NA,NA,NA,145.0584424,92.14358967,141.6939591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbbp7,NA,NA,NA,NA,205.9675387,84.16667786,149.0585903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbbp8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microcephalic osteodysplastic primordial dwarfism (other types),NA,NA,NA,NA,NA,NA,
Rbbp9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbfox1,FALSE,NA,NA,Lumbar spine bone mineral density (integral),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbfox2,FALSE,NA,NA,NA,167.3554577,100.732598,84.86675478,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rbm24,NA,NA,NA,NA,0.273850346,104.4686993,1.832645333,NA,NA,NA,NA,NA,"Myh11.Higd1b.Ccl11.Y.Pericyte,Y.Y.Pln.Y.Pericyte,Y.Fitm1.Y.Pclaf.Early.MSC,Y.Rsad2.Y.Y.Low quality cell","Fitm1.Y.Pclaf.Early.MSC,Rsad2.Y.Y.Low quality cell,Higd1b.Ccl11.Y.Pericyte,Y.Pln.Y.Pericyte",Pln.Y.Pericyte,Y.Pericyte,Pericyte,Pericyte,
Rbm25,NA,NA,NA,NA,140.4453718,57.16035467,167.7135805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbm3,NA,NA,NA,NA,408.6874448,121.9816325,237.9487859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbm38,NA,NA,NA,NA,3.931280755,101.931968,11.34292697,NA,NA,NA,NA,NA,"Y.Mzb1.Y.Y.Low quality cell,Y.Rsad2.Y.Y.Low quality cell","Mzb1.Y.Y.Low quality cell,Rsad2.Y.Y.Low quality cell",NA,NA,NA,NA,
Rbm39,NA,NA,NA,NA,312.0640687,84.11694443,230.255242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbm4b,NA,NA,NA,NA,21.43370614,7.947434302,143.2652282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbm5,FALSE,NA,NA,eBMD_natGentic2018,132.8916401,48.26285838,120.5806673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbm8a,NA,NA,NA,NA,52.73298362,23.70569818,157.6176455,NA,NA,NA,NA,Thrombocytopenia-absent radius (TAR),NA,NA,NA,NA,NA,NA,
Rbms1,NA,NA,NA,NA,127.6680834,55.52005537,162.4489862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbms3,TRUE,3.44E-05,GC_5,"Bone mineral density,Pediatric bone mineral content (spine),eBMD_natGentic2018",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rbmx,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbp1,TRUE,5.27E-05,GC_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nppc.Y.Y.Y.Meninges,Lypd2.Y.Y.Y.Meninges,Clec1a.Y.Y.Sfrp4.Late.MSC",Y.Y.Y.Meninges,Y.Y.Meninges,Y.Meninges,Meninges,NA,
Rbp4,TRUE,0.000208799,GC_2,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,"Cytl1.Y.Omd.Prg4.CPC,Cilp2.Y.Omd.Prg4.CPC,Cilp.Y.Omd.Prg4.CPC,Chad.Y.Omd.Prg4.CPC,Pcp4l1.Y.Cilp.Prg4.CPC,Myoc.Y.Cilp.Prg4.CPC,Chrdl2.Y.Cilp.Prg4.CPC,Y.Y.Y.Y.Col1a1.Chondro,Y.Pla2g10.Y.Pde11a.HC,Ocm.Ffar4.Y.Pde11a.HC,Pla2g10.Ffar4.Y.Pde11a.HC,Y.Y.Y.Ffar4+ HC,Cst6.Pcp4.Crispld1.Ucma.CPC","Pla2g10.Y.Pde11a.HC,Ffar4.Y.Pde11a.HC,Y.Y.Ffar4+ HC,Pcp4.Crispld1.Ucma.CPC,Y.Omd.Prg4.CPC,Y.Cilp.Prg4.CPC,Y.Y.Y.Col1a1.Chondro","Y.Pde11a.HC,Y.Ffar4+ HC,Omd.Prg4.CPC,Cilp.Prg4.CPC,Y.Y.Col1a1.Chondro","Pde11a.HC,Ffar4+ HC,Prg4.CPC,Y.Col1a1.Chondro","HC,CPC,Col1a1.Chondro",Chondro,
Rbp7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbpj,FALSE,NA,NA,eBMD_natGentic2018,185.9178062,52.00085337,120.2968938,TRUE,NA,NA,NA,Adams鈥揙liver syndrome,NA,NA,NA,NA,NA,NA,
Rbpms,TRUE,2.13E-05,GC_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y.Y.Pln.Y.Pericyte,Y.Ccl2.Y.Adipoq.Lepr+ BMSC","Ccl2.Y.Adipoq.Lepr+ BMSC,Y.Pln.Y.Pericyte",Pln.Y.Pericyte,NA,NA,NA,
Rbpms2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,Y.Y.Pln.Y.Pericyte,Y.Pln.Y.Pericyte,Pln.Y.Pericyte,Y.Pericyte,Pericyte,Pericyte,
Rbsn,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rbx1,NA,NA,NA,NA,61.82387402,36.1038284,162.2509001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rcan1,TRUE,4.42E-05,GC_10,NA,33.04645306,298.8470237,28.04963639,NA,TRUE,NA,NA,NA,"Chrdl2.Y.Cilp.Prg4.CPC,Y.Y.Y.Aldh1a3+ HC,Krt18.Ffar4.Y.Pde11a.HC,Y.Y.Y.A2m+ Chondro,Y.Mmp9+ Chondro","Y.Y.A2m+ Chondro,Mmp9+ Chondro,Y.Y.Aldh1a3+ HC","Y.A2m+ Chondro,Y.Aldh1a3+ HC","A2m+ Chondro,Aldh1a3+ HC","CPC,Tex14+ HC",Chondro,
Rcan2,NA,NA,NA,NA,10.96101023,136.6368815,13.33805249,NA,NA,NA,NA,NA,Y.Y.Pln.Y.Pericyte,Y.Pln.Y.Pericyte,Pln.Y.Pericyte,NA,NA,NA,
Rcc2,NA,NA,NA,NA,171.4574044,18.934727,79.52341315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rcn1,NA,NA,NA,NA,391.083229,24.02017894,117.7827001,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rcn2,NA,NA,NA,NA,124.8564302,30.38398733,65.4420613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rcn3,NA,NA,NA,NA,518.0747513,50.14620425,173.2995359,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Rdh10,TRUE,1.19E-05,GC_10,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rdh14,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rdx,NA,NA,NA,NA,234.2789945,114.9037045,129.7314233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Recql4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"Baller鈥揋erold syndrome,RAPADILINO syndrome",NA,NA,NA,NA,NA,NA,
Reep3,NA,NA,NA,NA,88.78331293,56.65871404,107.9892542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Reep5,FALSE,NA,NA,Total body bone mineral density,131.6210695,104.3829201,90.98818292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rer1,NA,NA,NA,NA,113.5746898,57.26445104,82.76671799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rere,FALSE,NA,NA,"Total body bone mineral density,eBMD_natGentic2018",53.66399007,105.4991258,90.04495755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rerg,TRUE,4.24E-05,GC_11,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Pcp4l1.Y.Cilp.Prg4.CPC,Chrdl2.Y.Cilp.Prg4.CPC,Bglap3.Y.Gal.Col22a1.Y.Y.Ob,Ptprz1.Y.Y.Bglap3.Y.Y.Ob,Car3.Y.Y.Bglap3.Y.Y.Ob,Bglap2.Y.Y.Bglap3.Y.Y.Ob,Y.Y.Y.Lipc.HC","Y.Y.Lipc.HC,Y.Y.Bglap3.Y.Y.Ob","Y.Lipc.HC,Y.Bglap3.Y.Y.Ob","Lipc.HC,Bglap3.Y.Y.Ob",Y.Y.Ob,Y.Ob,
Rest,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Retn,TRUE,1.65E-07,GC_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Retnlg,TRUE,3.93E-05,GC_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wfdc21.Y.Y.Sfrp4.Late.MSC,Ppbp.Dmp1.Birc5.Dapk2.Pre-ob,Ifitm6.Ctse.Y.Y.Low quality cell,Y.Rsad2.Y.Y.Low quality cell,Y.Ppbp.Y.Ppbp+ BMSC,Y.Retnlg.Y.Ppbp+ BMSC,Y.Alas2.Crispld1.Ucma.CPC","Ctse.Y.Y.Low quality cell,Rsad2.Y.Y.Low quality cell,Ppbp.Y.Ppbp+ BMSC,Retnlg.Y.Ppbp+ BMSC,Alas2.Crispld1.Ucma.CPC","Y.Y.Low quality cell,Y.Ppbp+ BMSC","Y.Low quality cell,Ppbp+ BMSC",Low quality cell,NA,
